zipcode,name,price,rating,review_count,categories
53065,The Green Dragon,$$,4.0,88,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]"
53065,Ang an Eddies,$$,4.5,40,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]"
53065,Trepanier's Backyard Grill & Bar,$$,4.5,66,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]"
53065,Gilles Frozen Custard,$,4.5,32,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]"
53065,11:11 Burgers & Beignets ,$,4.5,44,"[{'alias': 'burgers', 'title': 'Burgers'}]"
53065,Ala Roma Pizzeria & Pub,$$,4.0,83,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'italian', 'title': 'Italian'}]"
53065,Casa Del Tequila,$$,4.0,69,"[{'alias': 'mexican', 'title': 'Mexican'}]"
53065,The Sweet & Salty Pig,$$,4.5,31,"[{'alias': 'cuban', 'title': 'Cuban'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]"
53065,Bryanna's Bakery,$$,5.0,16,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'importedfood', 'title': 'Imported Food'}]"
53065,Urban Fuel,$,5.0,17,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]"
53065,Schreiner's Restaurant,$$,3.5,80,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]"
53065,Diner 67,$,4.0,33,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]"
53065,Fat Joes,$$,4.0,46,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]"
53065,Connie's Diner,$,4.5,20,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]"
53065,Schmitty's Bar & Grill,$$,4.5,32,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'pizza', 'title': 'Pizza'}]"
53065,Rock the House Pub & Grill,$,4.5,21,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]"
53065,Sebastian's Steak House,$$,4.0,29,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'lounges', 'title': 'Lounges'}]"
53065,Salty's Seafood & Spirits,$$,4.0,36,"[{'alias': 'seafood', 'title': 'Seafood'}]"
53065,Joe's Fox Hut,$,4.0,25,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]"
53065,Brittain House Supper Club,$$,4.5,11,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}]"
53065,Theo's 24 Prime Steak's Seafood And Wine Bar,$$$,4.0,20,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]"
53065,Guido's Spirits & Sandwich,$,5.0,6,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]"
53065,Coliseum,$,3.5,32,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]"
53065,Friar Tuck's,$,3.5,38,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'soup', 'title': 'Soup'}]"
53065,Helen's Kitchen,$,3.5,25,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'cafes', 'title': 'Cafes'}]"
53065,Kelley Country Creamery,$,4.5,43,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]"
53065,Tony's Pizza,$$,4.5,9,"[{'alias': 'pizza', 'title': 'Pizza'}]"
53065,Lori's Bar & Grill,$$,4.0,5,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'burgers', 'title': 'Burgers'}]"
53065,Sunset On the Water,$$,4.0,22,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]"
53065,The Bagelmeister,$,4.5,11,"[{'alias': 'bagels', 'title': 'Bagels'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]"
53065,King's Chef,$,4.0,14,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'seafood', 'title': 'Seafood'}]"
53065,Gino's Italian Restaurant,$$,3.5,28,"[{'alias': 'italian', 'title': 'Italian'}]"
53065,Bublitz's Restaurant & Alehouse,$$,3.0,49,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'pizza', 'title': 'Pizza'}]"
53065,Fuji Yummy,$$,3.5,30,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'salad', 'title': 'Salad'}]"
53065,Tabbert's,$,3.5,16,"[{'alias': 'newamerican', 'title': 'American (New)'}]"
53065,The Goose Shot,$,4.5,8,"[{'alias': 'divebars', 'title': 'Dive Bars'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]"
53065,Pizza Ranch,$$,3.5,18,"[{'alias': 'pizza', 'title': 'Pizza'}]"
53065,Solid Grounds Coffee,$,4.0,8,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]"
53065,Sal's Pizza,$,3.5,15,"[{'alias': 'pizza', 'title': 'Pizza'}]"
53065,Rolling Meadows Restaurant,$$,3.5,15,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]"
53065,The Other Bar,$,4.5,5,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]"
53065,The Uba,$$,5.0,3,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]"
53065,Mancino's Pizza & Grinders,$$,3.0,13,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'food', 'title': 'Food'}]"
53065,Benvenuto's Italian Grill,$$$,3.0,22,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]"
53065,Faros Family Restaurant,$$,3.0,20,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'greek', 'title': 'Greek'}, {'alias': 'mexican', 'title': 'Mexican'}]"
53065,Oasis Family Restaurant,$,3.5,11,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'mexican', 'title': 'Mexican'}]"
53065,Downtown Deli To Go,$,4.5,5,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]"
53065,Faris Gourmet Popcorn,$,5.0,3,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'popcorn', 'title': 'Popcorn Shops'}]"
53065,Culvers Restaurant,$,4.0,6,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]"
53065,Irish's Bar,$,4.0,7,"[{'alias': 'bars', 'title': 'Bars'}]"
53065,Slim and Chubbys,$,4.5,4,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'danceclubs', 'title': 'Dance Clubs'}]"
53065,Riviera Maya Mexican Bar & Grill,$$,3.0,14,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'mexican', 'title': 'Mexican'}]"
53065,Panera Bread,$$,3.0,14,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'soup', 'title': 'Soup'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]"
53065,Mix It Up Bakery,$,5.0,3,"[{'alias': 'cupcakes', 'title': 'Cupcakes'}, {'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'bakeries', 'title': 'Bakeries'}]"
53065,Yummy Chinese Restaurant,$$,3.0,15,"[{'alias': 'chinese', 'title': 'Chinese'}]"
53065,Buffalo Wild Wings,$$,2.5,17,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]"
53065,A & W Restaurant,$,4.0,6,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]"
53065,Chinatown Kitchen,$,3.0,19,"[{'alias': 'chinese', 'title': 'Chinese'}]"
53065,Cuco's Mexican Restaurant,$,3.0,12,"[{'alias': 'mexican', 'title': 'Mexican'}]"
53065,Applebee's Grill + Bar,$$,2.5,24,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]"
53065,Tucker's Hamburgers,$,3.5,7,"[{'alias': 'hotdog', 'title': 'Hot Dogs'}, {'alias': 'burgers', 'title': 'Burgers'}]"
53065,Rocky Rococo Pan Style Pizza,$,3.5,8,"[{'alias': 'pizza', 'title': 'Pizza'}]"
53065,McDonald's,$,3.5,7,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]"
53065,Paddy's Pizza Pub'n'restaurant,$,4.0,7,"[{'alias': 'pizza', 'title': 'Pizza'}]"
53065,Starbucks,$$,3.0,11,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]"
53065,Dairy Queen,$,3.5,7,"[{'alias': 'restaurants', 'title': 'Restaurants'}]"
53065,Pizza Ranch,$,3.5,6,"[{'alias': 'pizza', 'title': 'Pizza'}]"
53065,Chang Jiang,$,4.0,4,"[{'alias': 'chinese', 'title': 'Chinese'}]"
53065,Jet's Pizza,$$,4.0,6,"[{'alias': 'pizza', 'title': 'Pizza'}]"
53065,Eden Grill,$,3.5,11,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'salad', 'title': 'Salad'}]"
53065,Fazoli's,$,3.0,8,"[{'alias': 'italian', 'title': 'Italian'}]"
53065,2.0 Ale House,$,3.5,5,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'karaoke', 'title': 'Karaoke'}]"
53065,Blue Goose Coffee House,$$,4.5,3,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]"
53065,Panda Express,$$,2.5,13,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]"
53065,Culver's,$,3.5,6,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}]"
53065,Culver's,$,3.0,6,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'burgers', 'title': 'Burgers'}]"
